Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
30-May-1984,24,21,22,23,19,21.2,22.4,18.3,10,5,N,6
31-May-1984,22,16.8,17.4,21.4,20,16.8,19.2,19,0,0,N,6
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Jun-1984,28,16.4,17.8,27.4,24,16.6,23,23,0,0,N,9
02-Jun-1984,28.4,20.6,21.4,28,22,21,24,21.8,3,16,NE,9
03-Jun-1984,27.2,19.4,21,26.4,22.4,20.4,23.6,22,10,0,N,6
04-Jun-1984,25,20,21.4,24.4,22,21,22.4,21,0,0,N,9
05-Jun-1984,25.4,20.4,21,25,21,20.6,22,20,0,0,E,15
06-Jun-1984,24.2,18,19,23.8,20,18.4,21.4,19.4,4,1,NE,18
07-Jun-1984,22,17.8,18.4,21.4,19,18,19.2,18.2,5,0,NE,15
08-Jun-1984,24,17.4,18,22.6,21,17.8,20.2,20,.5,0,NE,18
09-Jun-1984,25,19,20,24,22,19.4,22,21,1,3,N,6
10-Jun-1984,25.2,20,21,25,20,20.2,21.4,19,7,1,N,6
11-Jun-1984,25,18,18.6,25,21,18.4,21.6,20,0,0,N,6
12-Jun-1984,27.4,19,20,27,22.2,19.6,23.8,20,0,0,N,9
13-Jun-1984,28.6,21,22.2,28,24,21.4,24,22,0,0,N,9
14-Jun-1984,27,21.2,22,25,22,21.6,23,21,23,0,C,
15-Jun-1984,27,21,21.4,27,23.2,21,23,22.4,10,0,N,6
16-Jun-1984,27,21,22.4,26,23,22,23.4,22,20,1,N,9
17-Jun-1984,28,20.4,22.4,27,22.4,22,23.4,21.8,17,0,N,6
18-Jun-1984,28,20,20.4,28,22.2,20,23.4,21.8,7,0,N,6
19-Jun-1984,27,20.6,21.8,26.4,22.4,21.6,23.8,22,.5,23,N,9
20-Jun-1984,26,19.4,20,25,22,19.4,23,21,30,.5,N,12
21-Jun-1984,28,19.4,21,27,24,20.4,23.4,23,0,0,N,6
22-Jun-1984,27,20,21,26.8,23,20,23.4,22,4,0,N,6
23-Jun-1984,22.4,19,19.6,22,20,19,21.8,19.8,.5,10,C,
24-Jun-1984,26.8,17,18,26.2,22,18,22.6,21,0,0,NE,9
25-Jun-1984,28,19.4,19.8,27.8,23,19.6,23,22,0,0,N,6
26-Jun-1984,27,20,22,26.2,23.6,21.6,24,22.8,0,0,N,6
27-Jun-1984,28,19.4,20.4,24.8,22,20,23,21,37,3,N,6
28-Jun-1984,24,17.2,18.4,23.8,21,18,21.4,20,2,0,C,
29-Jun-1984,23,18.4,19.2,22.4,19.8,18.4,21.4,19,2,0,NE,9
30-Jun-1984,25,18.4,19.4,24,22,19,22,21,0,0,C,
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Jul-1984,29,19.4,20,26,22,19.8,22,21,.5,0,N,6
02-Jul-1984,28,19.4,20,28,22,19.4,24,21,0,0,N,6
03-Jul-1984,28.4,19.2,20,28,22.4,19.4,23,21.8,0,0,N,6
04-Jul-1984,28.4,17.6,18.4,28,23,18,24,22.4,0,0,N,6
05-Jul-1984,29,20.4,21,29,21.6,20.4,24,20.6,0,0,N,6
06-Jul-1984,29,20.6,21.4,28,22,21,23.4,21.4,.5,0,N,6
07-Jul-1984,29.4,20.4,21,29,23,20.6,24,22,0,0,N,6
08-Jul-1984,28,20,21,28,22.4,20,23.4,22,45,0,N,6
09-Jul-1984,28,19.4,20,28,24,19.4,24,23,0,0,N,6
10-Jul-1984,28.4,21,21,26.4,22.4,20.4,24,21.8,16,2,N,6
11-Jul-1984,27.4,20.4,21.4,27,22.4,20.8,23.4,22,35,14,N,6
12-Jul-1984,25.4,20,21,23.2,21.8,20.4,21.4,20.8,12,0,N,6
13-Jul-1984,26.4,18.8,19.2,26,22,19,22.4,21,0,0,N,6
14-Jul-1984,25,20,22,23.8,22,21,22,21.4,0,0,N,6
15-Jul-1984,24.2,20,20.4,24,21.6,20,22,21,20,4,N,6
16-Jul-1984,26,19.4,20,25,21,19.8,22,20.4,42,5,C,6
17-Jul-1984,25,18,19.4,23.4,20,18.8,21.6,19.2,1,.5,N,6
18-Jul-1984,28,15.4,16,28,22,15.8,24.4,21,0,0,N,6
19-Jul-1984,29,18.6,19.4,28.6,22,19,22.4,21,0,0,N,6
20-Jul-1984,29,19,20,28.4,22,19.4,23.2,21,0,0,C,
21-Jul-1984,29,19.4,20,29,22,19.6,23,21,0,0,N,6
22-Jul-1984,20,19.4,20,18.4,17.4,19.6,18,17,0,3,N,6
23-Jul-1984,17.8,16.4,16.8,17.8,16.2,16.4,16.4,16,.5,1,C,
24-Jul-1984,23.4,15,16.6,23,20,16.2,21,18.8,.5,0,N,6
25-Jul-1984,27,17,18,27,20.4,17.6,22,20,0,0,N,6
26-Jul-1984,27,18.8,20,26.2,21,19,21.4,20.4,0,0,N,6
27-Jul-1984,27.6,15,17,27.6,21,16.6,21.8,20.4,0,0,N,6
28-Jul-1984,28,17,18,27,21,17.8,22,20.4,0,0,N,6
29-Jul-1984,24.6,18.4,20,24,21,19.8,21.4,20.4,3,0,N,6
30-Jul-1984,26,18.4,19,25.4,20.2,18.8,22,19.8,0,0,N,6
31-Jul-1984,28.4,16,17,28,22.4,16.4,22.6,22,0,0,N,6
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Ago-1984,27.4,19.4,21,25,22.4,20.4,23,22,0,0,C,
02-Ago-1984,28.8,19.8,20.4,28.4,21.4,20.2,24,21,2,8,N,12
03-Ago-1984,28.2,20.4,21.2,27.4,22.6,21,23.6,22,1,.5,C,
04-Ago-1984,28.4,20.6,21,28,22,20.8,24.4,21.8,0,0,N,6
05-Ago-1984,23.4,19.6,20.8,27.4,23,20.4,21,22,2,0,N,9
06-Ago-1984,30,19.6,20,30,21,19.8,24.4,20.4,0,2,N,6
07-Ago-1984,29.6,17.2,18,29.4,20.4,17.8,24,20,0,3,N,9
08-Ago-1984,29.4,17,18.4,29.4,23,18,23.6,22,.5,0,N,6
09-Ago-1984,24,19.4,20,24,20.4,19.8,22,20,8,3,N,6
10-Ago-1984,28.4,18.4,20,27.6,20,19.8,23.4,19.4,0,0,N,6
11-Ago-1984,30,15.8,16.6,29,22,16.4,23,21,0,0,C,
12-Ago-1984,30.2,17.8,18.4,30,20,18.2,24.2,21,0,0,N,6
13-Ago-1984,30,18,19.2,30,24,18.4,27,23,0,0,N,6
14-Ago-1984,22.8,20,21,22.6,21,20.8,21.4,20.4,30,5,C,
15-Ago-1984,25,20.2,21,22.8,22,20.4,21.4,21,0,0,C,
16-Ago-1984,25,17.8,18.4,19.4,18,18,18.4,17.8,6,1,N,6
17-Ago-1984,19,15.4,16,19,17.4,15.8,17.8,16,0,0,NE,9
18-Ago-1984,26,15.4,17,28,22,16.4,24,20,0,0,N,6
19-Ago-1984,23,18,19,25,22,18.6,23,21,0,3,N,6
20-Ago-1984,28,16.4,18,25,23,17,24,22,0,0,N,6
21-Ago-1984,29,17,20.2,24,23,20,23,22,0,0,N,6
22-Ago-1984,29,15,19,26,24,18,24,23,0,0,C,
23-Ago-1984,30,17,22,30,25,21,24,24,0,0,NE,9
24-Ago-1984,26,20,21,26.4,22,20,22,21,1,0,N,6
25-Ago-1984,22.2,19.4,21,16.2,15.8,20.2,15,14,1,5,NE,9
26-Ago-1984,20,10,11,18.4,17,10.4,16,16,4,2,N,12
27-Ago-1984,22,15,16,22.4,18.4,15.6,18.6,16,1,0,N,12
28-Ago-1984,24.8,16,17.4,24,19,17,18.6,18,0,0,N,12
29-Ago-1984,21,15.2,16,26,21,15.6,20,19,0,0,NE,6
30-Ago-1984,26.8,17,18.4,27,20.4,17.8,18.6,21.4,0,0,N,6
31-Ago-1984,29,13.6,14.8,29,21,14.4,20.4,20,0,0,NE,6
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Sep-1984,29.6,14,16.4,30,20.4,16,22.4,19.2,0,0,N,6
02-Sep-1984,30.6,14.8,16,30.4,22.4,15,21.6,20.4,0,0,NE,9
03-Sep-1984,30.2,18,19,29.6,23,18.2,23,20,0,0,C,
04-Sep-1984,28.6,18,19,28.2,20,18.6,22.4,19,0,0,N,6
05-Sep-1984,30,18,19,29.8,23,18.4,23.2,22,0,0,N,9
06-Sep-1984,30,19.4,20.4,29.8,22,20,23.8,21,0,0,N,6
07-Sep-1984,30,20.2,20.4,30.4,24,20,24.4,23,0,0,N,6
08-Sep-1984,24,20.4,21,25.2,19,20.6,22.4,18,3,5,C,
09-Sep-1984,29,17,18.4,28.6,22,18,23,21,0,0,N,6
10-Sep-1984,30.2,18,19.4,30,23,18.4,23,22,0,0,N,6
11-Sep-1984,30.4,20,21.6,30,23,21,24.4,22,0,0,N,6
12-Sep-1984,31,19.4,20.8,30.8,20.8,20.2,25,20,0,0,N,6
13-Sep-1984,31.4,18.8,21.4,30,21.4,21,24,20.6,0,0,NE,9
14-Sep-1984,32,19.8,20.4,31.4,21,20,24,20,0,0,N,6
15-Sep-1984,32,16.2,17,30.2,23,16.4,22.6,22,0,0,N,6
16-Sep-1984,30,19.4,20.4,29,23,20.2,23,22,0,0,N,9
17-Sep-1984,31,19.4,20.2,30.2,21,20,24,20.4,0,3,N,9
18-Sep-1984,30.4,17,18.4,30,24,18.2,24.4,23,0,0,N,6
19-Sep-1984,33,19.4,21.8,32,26,21.2,25,24,0,0,N,9
20-Sep-1984,30,20,21,29.6,24,20.2,24.6,22.4,0,0,N,12
21-Sep-1984,27,20,21,26.6,23,20.6,23.6,22.4,0,0,C,
22-Sep-1984,25,19,20.2,22,19.2,20,21.2,19,9,.5,N,16
23-Sep-1984,28,19,19.2,28.4,21.4,19,25,20.8,0,0,N,6
24-Sep-1984,30,19,20,30.4,24,19.6,25,23,0,0,N,6
25-Sep-1984,28.8,21,22,28.6,23.4,21.4,24.2,22.2,5,1,NE,10
26-Sep-1984,30.6,20,20.6,30.2,25,20.2,24.2,23,.5,0,NE,12
27-Sep-1984,26.2,21.4,22.2,26,17.4,21.8,23.2,17,60,9,N,6
28-Sep-1984,20.8,15.4,16.8,20.8,18.4,15.8,18.6,18,2,0,N,6
29-Sep-1984,27.4,17.2,19,26.4,20.4,18,21.6,20,0,0,N,6
30-Sep-1984,29,17.4,19.6,29.4,23,19,24,22,0,0,N,6
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Oct-1984,30.8,19,21.4,30.4,22.8,20.8,24,22,0,0,N,6
02-Oct-1984,32,19.8,21.4,31,24,20.2,27,23,0,0,N,6
03-Oct-1984,29.8,19.8,21.4,28,23,21,25.4,22.6,0,0,N,9
04-Oct-1984,26,20.6,22,25,22,21.4,22.8,21,0,0,N,6
05-Oct-1984,32,18.8,20,31.4,24,19.4,27,22,0,0,N,6
06-Oct-1984,32.6,18.4,20.4,32.4,22.2,20,25,21,0,0,N,6
07-Oct-1984,31.6,19,21.2,27.4,23,20.4,23.2,21.8,0,0,N,9
08-Oct-1984,31.2,18.8,22.4,30.6,23,21,25,22,0,0,N,6
09-Oct-1984,31.4,21,22.6,30.4,23.8,22.4,25,22.6,0,0,N,6
10-Oct-1984,33,19.4,21,32,24,20.4,25.4,23,0,14,N,6
11-Oct-1984,32,19,22,27.6,23,21,23.4,22,0,0,S,23
12-Oct-1984,30,20.2,20.8,29.8,24,20.4,24,23,33,0,N,6
13-Oct-1984,32.6,19,22,32,25,21,26,23.6,0,0,N,6
14-Oct-1984,32,19.8,20.8,25.4,22,20,22.6,21,0,0,NE,9
15-Oct-1984,26.4,20,20.6,25,22,20.4,23,21.8,0,0,NE,6
16-Oct-1984,29.4,20,20.4,29,22.2,20.2,23.6,21.4,0,0,N,9
17-Oct-1984,32,18.6,20,32,25.6,19.6,28,24,0,0,SE,12
18-Oct-1984,31,22,25,30.4,25,23,25,22.6,0,0,N,6
19-Oct-1984,24,20.2,21,23,21,20.4,21.2,20.6,77,4,N,6
20-Oct-1984,30,20,22,30,25,21,25,24,0,0,N,6
21-Oct-1984,30,21.4,23,29.2,24,22,24.4,23,35,0,N,6
22-Oct-1984,27,20.6,21.6,26.4,22,21,24.2,21.4,69,16,N,6
23-Oct-1984,29.6,20.2,21,29.4,24,20.8,24.6,23,.5,0,S,6
24-Oct-1984,29,20.4,22.4,28,24,21.4,24.4,23,11,0,SE,12
25-Oct-1984,29.6,20.4,22,29,24,21,24.8,23,2,0,N,6
26-Oct-1984,31.6,21.6,22.2,31,25,22,26.4,23,0,0,N,6
27-Oct-1984,30.4,21.4,22.4,29,23,22,26,22,20,2,N,6
28-Oct-1984,30.4,21.6,22.4,28,23,22,25,22,26,0,N,6
29-Oct-1984,30.2,22,24,28,24,23,25,23,0,0,N,6
30-Oct-1984,24.4,20.6,22,24,22,21,23,21.4,0,0,N,6
31-Oct-1984,23,20.2,21,22,22,20.6,21,21,0,6,C,
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Nov-1984,28,20.8,21,28,23,20.6,24,22,3,0,N,6
02-Nov-1984,31,19.6,21,31,24,20.4,25.4,23,0,0,N,6
03-Nov-1984,26,21.6,23,27,23,22,25,22,10,4,C,
04-Nov-1984,28,20.4,23,25,23,22,24,22,0,0,N,9
05-Nov-1984,27.6,20.4,22.4,27.4,24,21.8,24,23,0,0,NE,12
06-Nov-1984,26,20.6,21,23,21,20.8,22,20.4,42,.5,N,6
07-Nov-1984,31,19.4,21.6,31,23.2,20.4,25,22.2,0,0,N,6
08-Nov-1984,31.6,21,23,31.4,24,22,25.6,23,0,0,NE,16
09-Nov-1984,24.8,20.4,22,24,21.8,21,22.6,21.4,19,21,N,6
10-Nov-1984,28,20,21,27.8,22,20.4,23.6,21,.5,2,NE,9
11-Nov-1984,29.2,20.6,22,29,24,21,23,23,2,0,N,6
12-Nov-1984,28.4,20.6,22,28,24.8,21.2,24,23,50,2,N,6
13-Nov-1984,24.4,20.8,21.8,24,20,21.4,22,19.6,15,30,E,3
14-Nov-1984,27.4,19.6,22,27,23,21,23.6,22,0,1,N,6
15-Nov-1984,30,20.2,21,28.4,23.4,20.6,24,22.6,0,0,N,6
16-Nov-1984,28.6,20.8,22.2,27,24,21,24.8,23,10,0,N,6
17-Nov-1984,30,21.6,23,28,25,22,24,24,4,1,N,6
18-Nov-1984,26,20.6,22,24.8,22,21,23,21,35,3,N,6
19-Nov-1984,30,19,21,30,24,20.6,25,23,0,0,NE,6
20-Nov-1984,32.2,20.2,21.4,32,24.8,21.2,25.4,24,0,.5,N,6
21-Nov-1984,29,20.4,22,28.4,25,21,25,24,15,0,N,6
22-Nov-1984,29,21.2,22,27.8,24,21.4,25,23,50,3,N,6
23-Nov-1984,30,21,23,28,25,22,25,24,0,0,NE,12
24-Nov-1984,26,21.6,24,25,23,23,24,22.4,3,0,N,6
25-Nov-1984,26.4,21.4,22.4,27,22.4,22.2,25.2,21.6,35,3,N,6
26-Nov-1984,29,21,24,25.6,24,23,24,23,10,0,SE,12
27-Nov-1984,29.2,21,22.2,29,24,22,25,23,3,1,N,6
28-Nov-1984,29,21.4,23,28,24,22,25,23,0,0,N,6
29-Nov-1984,28,21.4,21.8,27,23,21.6,25,22,11,2,N,6
30-Nov-1984,29,21.2,23,28.4,25,22,25,24,1,1,N,6
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Dic-1984,28,22,22.6,27,24,22.2,25,23,13,2,C,
02-Dic-1984,29,21.8,22.4,27.2,23,22.2,24,22,1,1,C,
03-Dic-1984,29.8,21.8,22.2,27,25,22,24.4,23,12,10,N,6
04-Dic-1984,29.4,19,22,28,23,21,24.4,22,45,0,NE,18
05-Dic-1984,30.4,21.6,22.6,30.2,24,22.2,25,23,.5,0,E,15
06-Dic-1984,29.8,21.4,24,28.6,23,23,25,22.4,0,27,S,18
07-Dic-1984,31,22,22,28,23.2,21,24,22.2,5,0,N,6
08-Dic-1984,32,21,23,31.4,24,22,25.6,23,0,0,NE,16
09-Dic-1984,24.8,20.4,22,24.4,21.8,21,22.6,21.4,19,21,N,6
10-Dic-1984,29,22,21,27.8,22,20.4,23.6,21,.5,2,N,9
11-Dic-1984,29.4,21,22,28,25,21,25,24,46,1,N,6
12-Dic-1984,28,22,23,27.4,24,22,24.4,23,2,6,N,6
13-Dic-1984,30,20.6,21.6,29,25,21.2,25,24,0,0,N,6
14-Dic-1984,31,22,23.4,30,26,22.8,25,24.4,0,0,NE,6
15-Dic-1984,31.2,22.4,23.4,31,24,23,25.8,23,1,0,N,6
16-Dic-1984,33,22.2,22.6,32,21,21.4,26,20,1,0,SE,9
17-Dic-1984,32,21.8,23,28,25,22,25,24,1,2,N,6
18-Dic-1984,27,18,20.2,26.4,23,20,23,22,4,0,N,6
19-Dic-1984,30,21,22,28,24,21,24,23,4,2,N,6
20-Dic-1984,31.4,20,21,31,22,20,26.4,21,1,0,N,6
21-Dic-1984,33,14,19.8,32,24,19.4,27,23,0,0,N,6
22-Dic-1984,27.4,21.2,22.2,26,23.4,21.4,23,21.8,0,0,N,6
23-Dic-1984,29.4,20.8,22,28,24,21,24,23,0,0,SE,9
24-Dic-1984,25.2,21,21.4,24.6,22,21.2,22.8,21.2,1,3,C,
25-Dic-1984,29.6,21.8,22.8,29.4,23.8,22,25.2,22.8,0,0,N,6
26-Dic-1984,28,21,22,26,22,21.4,24,21.8,0,2,N,6
27-Dic-1984,31,20,21,30.8,23,20,24,22,0,0,N,6
28-Dic-1984,32,21,22,31.6,22,21.2,26.8,21.4,0,46,N,6
29-Dic-1984,30,20,21,29,25.6,20.8,24.4,24,1,0,N,6
30-Dic-1984,29.4,22,22.8,27.2,24.4,22.4,24.4,23.8,7,5,N,6
31-Dic-1984,30,21.8,23,29,24,22,25.4,23,0,0,NE,6
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Ene-1985,29,22,22.8,28,25,22,25,24,5,4,N,6
02-Ene-1985,29,21.8,23,26,25,22,24,24,0,0,N,6
03-Ene-1985,26.4,21,23,25,22,22,23,21.4,6,5,N,6
04-Ene-1985,29,20,20.8,28,24,20.4,24,23,.5,0,N,6
05-Ene-1985,25.2,20.6,22,25,22,21,24,21,3,4,C,
06-Ene-1985,28,21,22,26,25,21,23,23,0,0,C,
07-Ene-1985,25.8,20.4,21.6,25,23,21,24,22,0,2,C,
08-Ene-1985,28,20.6,22,27,23,21,24.2,22,0,11,N,15
09-Ene-1985,26.2,20.8,21.6,25.8,23,21.2,23.6,22,75,3,C,
10-Ene-1985,30,21.2,21.6,27.6,25,21.4,24.6,24,0,0,C,
11-Ene-1985,29.8,21,21.2,25.4,24,21,22.8,22.6,35,1,N,6
12-Ene-1985,30,19.8,21,29,24,20,24,23,0,0,N,6
13-Ene-1985,30,21,21.6,25,24,21.2,23,23,0,0,NE,15
14-Ene-1985,30,21.6,22.4,29,24,22.2,25,23,4,0,NE,12
15-Ene-1985,26.2,21,22,24.8,25.6,21,23.6,24,3,0,N,6
16-Ene-1985,25.6,22,22,25,24,21,23,23,30.4,4,N,6
17-Ene-1985,29,19.2,20.4,28,24,20,24,22,10,0,N,6
18-Ene-1985,30,19,20,27.8,25,19,22.6,24,0,0,N,6
19-Ene-1985,31.8,20.6,21,30.6,26.4,20.6,24,25,0,0,NE,6
20-Ene-1985,30.4,22,23,29,25,22.2,25,24,1,0,N,6
21-Ene-1985,31,20.8,21.4,30,25,20.8,25,23,15,0,N,6
22-Ene-1985,26.4,21.6,22,24,23.4,21.6,23,22.6,3,11,C,6
23-Ene-1985,26,20.4,21,24.2,24,20.4,22.4,23,10,0,N,6
24-Ene-1985,28,21.4,21.8,27,24,21.6,23.4,23,2,15,N,6
25-Ene-1985,29,21.6,22,27.8,25,21,24.2,24,10,0,N,6
26-Ene-1985,28,22.4,23,26.4,24.2,22.6,24.2,23,2,.5,N,6
27-Ene-1985,27,22,22.4,25,21,22.2,23.4,20,18,1,N,6
28-Ene-1985,29,17.6,19,28,23,18,23,22,0,0,N,6
29-Ene-1985,31.4,18.6,19,31,25.2,18,27,23.4,0,0,N,6
30-Ene-1985,28.4,21.2,22,28,24,21.4,24.6,23,13,15,C,
31-Ene-1985,25.6,21.4,22,25.2,23,21.8,22.4,22,1,26,C,
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Feb-1985,30,21,22,28.8,23,21,24.4,22,20,0,NE,9
02-Feb-1985,28.4,19.8,20.2,28,24,20,24,23,0,32,N,8
03-Feb-1985,26.4,21,21.4,24,24,21,23,22.6,15,3,E,
04-Feb-1985,23,20.8,21.2,20.8,21,21,20.4,20,35,52,SE,
05-Feb-1985,28,18.6,19.4,26.4,22.6,19,22.8,21.6,.5,0,N,6
06-Feb-1985,28.6,19.8,20.2,27,23.2,19.8,23.4,22.4,0,0,N,6
07-Feb-1985,28,20.6,21,27,24.6,20.6,23.4,23.8,2,3,N,6
08-Feb-1985,29,20.2,20.8,27,24.2,20.4,23,22.8,0,3,N,6
09-Feb-1985,28,20.4,21,26,23.2,20.6,23,22.4,9,.5,N,6
10-Feb-1985,28.8,19.4,20,28,24,19.6,23.8,22.8,0,0,N,6
